customer_id,applied_flag,converted_flag,loan_type,application_amount
CUST000819,1,1,personal,627000.0
CUST000820,1,1,personal,1065000.0
CUST000821,0,0,none,0.0
CUST000822,1,1,mortgage,2151000.0
CUST000823,0,0,none,0.0
CUST000824,0,0,none,0.0
CUST000825,0,0,none,0.0
CUST000826,1,1,personal,574000.0
CUST000827,1,1,auto,1077000.0
CUST000828,1,1,personal,1622000.0
CUST000829,0,0,none,0.0
CUST000830,1,1,mortgage,1852000.0
CUST000831,1,1,home,469000.0
CUST000832,1,1,home,773000.0
CUST000833,1,1,mortgage,915000.0
CUST000834,1,0,auto,1957000.0
CUST000835,0,0,none,0.0
CUST000836,0,0,none,0.0
CUST000837,0,0,none,0.0
CUST000838,0,0,none,0.0
CUST000839,1,1,auto,489000.0
CUST000840,0,0,none,0.0
CUST000841,0,0,none,0.0
CUST000842,1,1,auto,531000.0
CUST000843,1,1,personal,267000.0
CUST000844,0,0,none,0.0
CUST000845,0,0,none,0.0
CUST000846,0,0,none,0.0
CUST000847,0,0,none,0.0
CUST000848,0,0,none,0.0
CUST000849,1,0,auto,479000.0
CUST000850,0,0,none,0.0
CUST000851,0,0,none,0.0
CUST000852,0,0,none,0.0
CUST000853,0,0,none,0.0
CUST000854,1,1,mortgage,587000.0
CUST000855,0,0,none,0.0
CUST000856,1,0,auto,1171000.0
CUST000857,0,0,none,0.0
CUST000858,0,0,none,0.0
CUST000859,1,1,personal,989000.0
CUST000860,0,0,none,0.0
CUST000861,1,1,mortgage,2227000.0
CUST000862,1,0,home,1525000.0
CUST000863,0,0,none,0.0
CUST000864,1,1,mortgage,1249000.0
CUST000865,0,0,none,0.0
CUST000866,0,0,none,0.0
CUST000867,1,1,home,649000.0
CUST000868,0,0,none,0.0
CUST000869,1,1,auto,374000.0
CUST000870,1,0,personal,1083000.0
CUST000871,1,0,home,1445000.0
CUST000872,0,0,none,0.0
CUST000873,0,0,none,0.0
CUST000874,0,0,none,0.0
CUST000875,0,0,none,0.0
CUST000876,0,0,none,0.0
CUST000877,1,1,mortgage,757000.0
CUST000878,1,0,auto,907000.0
CUST000879,1,0,mortgage,181000.0
CUST000880,0,0,none,0.0
CUST000881,0,0,none,0.0
CUST000882,0,0,none,0.0
CUST000883,1,1,auto,2211000.0
CUST000884,1,1,personal,358000.0
CUST000885,1,1,home,3358000.0
CUST000886,0,0,none,0.0
CUST000887,0,0,none,0.0
CUST000888,0,0,none,0.0
CUST000889,0,0,none,0.0
CUST000890,1,1,personal,1366000.0
CUST000891,0,0,none,0.0
CUST000892,1,0,auto,1038000.0
CUST000893,0,0,none,0.0
CUST000894,0,0,none,0.0
CUST000895,0,0,none,0.0
CUST000896,1,1,auto,389000.0
CUST000897,0,0,none,0.0
CUST000898,1,1,personal,849000.0
CUST000899,1,1,personal,2265000.0
CUST000900,1,0,auto,1091000.0
CUST000901,1,1,personal,753000.0
CUST000902,0,0,none,0.0
CUST000903,0,0,none,0.0
CUST000904,0,0,none,0.0
CUST000905,1,1,mortgage,1096000.0
CUST000906,0,0,none,0.0
CUST000907,0,0,none,0.0
CUST000908,1,0,personal,868000.0
CUST000909,1,1,auto,741000.0
CUST000910,0,0,none,0.0
CUST000911,0,0,none,0.0
CUST000912,0,0,none,0.0
CUST000913,0,0,none,0.0
CUST000914,1,0,personal,259000.0
CUST000915,1,1,home,287000.0
CUST000916,0,0,none,0.0
CUST000917,0,0,none,0.0
CUST000918,0,0,none,0.0
CUST000919,0,0,none,0.0
CUST000920,0,0,none,0.0
CUST000921,1,1,personal,1347000.0
CUST000922,0,0,none,0.0
CUST000923,0,0,none,0.0
CUST000924,1,1,personal,1256000.0
CUST000925,0,0,none,0.0
CUST000926,1,1,home,187000.0
CUST000927,1,1,personal,823000.0
CUST000928,0,0,none,0.0
CUST000929,1,1,mortgage,2198000.0
CUST000930,1,1,auto,1375000.0
CUST000931,0,0,none,0.0
CUST000932,0,0,none,0.0
CUST000933,1,1,personal,747000.0
CUST000934,0,0,none,0.0
CUST000935,1,1,personal,2787000.0
CUST000936,1,1,mortgage,3652000.0
CUST000937,1,1,personal,2331000.0
CUST000938,0,0,none,0.0
CUST000939,1,1,auto,1984000.0
CUST000940,1,1,mortgage,710000.0
CUST000941,1,1,auto,863000.0
CUST000942,0,0,none,0.0
CUST000943,1,1,personal,1753000.0
CUST000944,1,0,auto,3287000.0
CUST000945,0,0,none,0.0
CUST000946,0,0,none,0.0
CUST000947,1,1,mortgage,451000.0
CUST000948,0,0,none,0.0
CUST000949,1,1,personal,1779000.0
CUST000950,0,0,none,0.0
CUST000951,0,0,none,0.0
CUST000952,1,0,home,526000.0
CUST000953,0,0,none,0.0
CUST000954,1,1,mortgage,1749000.0
CUST000955,0,0,none,0.0
CUST000956,0,0,none,0.0
CUST000957,1,1,mortgage,2027000.0
CUST000958,1,1,auto,785000.0
CUST000959,1,1,home,325000.0
CUST000960,0,0,none,0.0
CUST000961,1,1,home,445000.0
CUST000962,1,1,mortgage,3407000.0
CUST000963,1,0,home,1195000.0
CUST000964,1,0,auto,1218000.0
CUST000965,1,0,home,1158000.0
CUST000966,1,1,mortgage,998000.0
CUST000967,0,0,none,0.0
CUST000968,1,0,personal,1234000.0
CUST000969,1,0,home,1310000.0
CUST000970,0,0,none,0.0
CUST000971,0,0,none,0.0
CUST000972,0,0,none,0.0
CUST000973,1,0,mortgage,1525000.0
CUST000974,1,0,personal,1103000.0
CUST000975,1,0,personal,1930000.0
CUST000976,1,0,home,1649000.0
CUST000977,0,0,none,0.0
CUST000978,0,0,none,0.0
CUST000979,0,0,none,0.0
CUST000980,1,1,personal,271000.0
CUST000981,0,0,none,0.0
CUST000982,1,0,mortgage,834000.0
CUST000983,0,0,none,0.0
CUST000984,1,1,mortgage,302000.0
CUST000985,0,0,none,0.0
CUST000986,0,0,none,0.0
CUST000987,0,0,none,0.0
CUST000988,0,0,none,0.0
CUST000989,0,0,none,0.0
CUST000990,1,1,mortgage,1408000.0
CUST000991,1,1,personal,416000.0
CUST000992,0,0,none,0.0
CUST000993,0,0,none,0.0
CUST000994,1,1,mortgage,1092000.0
CUST000995,0,0,none,0.0
CUST000996,0,0,none,0.0
CUST000997,0,0,none,0.0
CUST000998,1,1,personal,1565000.0
CUST000999,0,0,none,0.0
CUST001000,1,1,auto,267000.0
CUST001001,0,0,none,0.0
CUST001002,0,0,none,0.0
CUST001003,0,0,none,0.0
CUST001004,0,0,none,0.0
CUST001005,1,1,home,1616000.0
CUST001006,0,0,none,0.0
CUST001007,0,0,none,0.0
CUST001008,0,0,none,0.0
CUST001009,0,0,none,0.0
CUST001010,0,0,none,0.0
CUST001011,0,0,none,0.0
CUST001012,0,0,none,0.0
CUST001013,0,0,none,0.0
CUST001014,0,0,none,0.0
CUST001015,0,0,none,0.0
CUST001016,0,0,none,0.0
CUST001017,0,0,none,0.0
CUST001018,1,1,auto,1185000.0
CUST001019,0,0,none,0.0
CUST001020,1,1,personal,918000.0
CUST001021,1,1,home,1638000.0
CUST001022,1,1,personal,990000.0
CUST001023,0,0,none,0.0
CUST001024,0,0,none,0.0
CUST001025,1,1,personal,536000.0
CUST001026,1,0,auto,993000.0
CUST001027,0,0,none,0.0
CUST001028,1,1,home,1608000.0
CUST001029,0,0,none,0.0
CUST001030,0,0,none,0.0
CUST001031,0,0,none,0.0
CUST001032,0,0,none,0.0
CUST001033,0,0,none,0.0
CUST001034,1,1,home,2908000.0
CUST001035,0,0,none,0.0
CUST001036,0,0,none,0.0
CUST001037,0,0,none,0.0
CUST001038,0,0,none,0.0
CUST001039,1,1,personal,1684000.0
CUST001040,0,0,none,0.0
CUST001041,0,0,none,0.0
CUST001042,1,1,mortgage,1195000.0
CUST001043,0,0,none,0.0
CUST001044,1,0,auto,345000.0
CUST001045,0,0,none,0.0
CUST001046,0,0,none,0.0
CUST001047,0,0,none,0.0
CUST001048,0,0,none,0.0
CUST001049,0,0,none,0.0
CUST001050,0,0,none,0.0
CUST001051,1,1,personal,667000.0
CUST001052,0,0,none,0.0
CUST001053,1,0,home,736000.0
CUST001054,1,1,auto,514000.0
CUST001055,0,0,none,0.0
CUST001056,0,0,none,0.0
CUST001057,0,0,none,0.0
CUST001058,1,1,auto,855000.0
CUST001059,1,1,personal,988000.0
CUST001060,0,0,none,0.0
CUST001061,0,0,none,0.0
CUST001062,0,0,none,0.0
CUST001063,0,0,none,0.0
CUST001064,0,0,none,0.0
CUST001065,1,1,home,1371000.0
CUST001066,0,0,none,0.0
CUST001067,0,0,none,0.0
CUST001068,1,1,auto,3193000.0
CUST001069,1,1,mortgage,1493000.0
CUST001070,1,1,mortgage,344000.0
CUST001071,1,0,mortgage,1240000.0
CUST001072,1,1,personal,846000.0
CUST001073,1,1,auto,1338000.0
CUST001074,0,0,none,0.0
CUST001075,1,1,home,955000.0
CUST001076,0,0,none,0.0
CUST001077,1,1,mortgage,580000.0
CUST001078,1,1,personal,1432000.0
CUST001079,0,0,none,0.0
CUST001080,0,0,none,0.0
CUST001081,0,0,none,0.0
CUST001082,0,0,none,0.0
CUST001083,1,1,auto,2131000.0
CUST001084,0,0,none,0.0
CUST001085,0,0,none,0.0
CUST001086,1,1,home,1091000.0
CUST001087,0,0,none,0.0
CUST001088,0,0,none,0.0
CUST001089,1,1,mortgage,1160000.0
CUST001090,0,0,none,0.0
CUST001091,1,0,home,1712000.0
CUST001092,0,0,none,0.0
CUST001093,1,0,home,863000.0
CUST001094,1,1,auto,328000.0
CUST001095,1,1,auto,1894000.0
CUST001096,1,1,home,430000.0
CUST001097,0,0,none,0.0
CUST001098,1,1,personal,768000.0
CUST001099,1,1,auto,689000.0
CUST001100,0,0,none,0.0
CUST001101,0,0,none,0.0
CUST001102,0,0,none,0.0
CUST001103,0,0,none,0.0
CUST001104,0,0,none,0.0
CUST001105,1,1,auto,1030000.0
CUST001106,0,0,none,0.0
CUST001107,0,0,none,0.0
CUST001108,0,0,none,0.0
CUST001109,1,1,home,464000.0
CUST001110,1,1,personal,821000.0
CUST001111,0,0,none,0.0
CUST001112,0,0,none,0.0
CUST001113,1,1,mortgage,844000.0
CUST001114,0,0,none,0.0
CUST001115,1,1,home,2449000.0
CUST001116,1,1,personal,847000.0
CUST001117,1,1,mortgage,756000.0
CUST001118,0,0,none,0.0
CUST001119,0,0,none,0.0
CUST001120,1,0,auto,653000.0
CUST001121,0,0,none,0.0
CUST001122,1,1,mortgage,538000.0
CUST001123,1,1,mortgage,829000.0
CUST001124,0,0,none,0.0
CUST001125,1,1,home,1348000.0
CUST001126,0,0,none,0.0
CUST001127,0,0,none,0.0
CUST001128,1,1,personal,974000.0
CUST001129,0,0,none,0.0
CUST001130,0,0,none,0.0
CUST001131,0,0,none,0.0
CUST001132,1,1,home,1158000.0
CUST001133,0,0,none,0.0
CUST001134,0,0,none,0.0
CUST001135,0,0,none,0.0
CUST001136,1,1,auto,786000.0
CUST001137,1,1,mortgage,1741000.0
CUST001138,1,1,home,1311000.0
CUST001139,0,0,none,0.0
CUST001140,0,0,none,0.0
CUST001141,1,1,mortgage,339000.0
CUST001142,0,0,none,0.0
CUST001143,1,0,home,1216000.0
CUST001144,0,0,none,0.0
CUST001145,1,1,home,769000.0
CUST001146,1,1,personal,892000.0
CUST001147,0,0,none,0.0
CUST001148,0,0,none,0.0
CUST001149,0,0,none,0.0
CUST001150,0,0,none,0.0
CUST001151,0,0,none,0.0
CUST001152,0,0,none,0.0
CUST001153,0,0,none,0.0
CUST001154,1,1,auto,988000.0
CUST001155,0,0,none,0.0
CUST001156,1,1,personal,1569000.0
CUST001157,0,0,none,0.0
CUST001158,1,0,mortgage,829000.0
CUST001159,0,0,none,0.0
CUST001160,1,1,home,1722000.0
CUST001161,0,0,none,0.0
CUST001162,0,0,none,0.0
CUST001163,0,0,none,0.0
CUST001164,1,1,personal,508000.0
CUST001165,1,1,mortgage,402000.0
CUST001166,1,1,auto,947000.0
CUST001167,0,0,none,0.0
CUST001168,0,0,none,0.0
CUST001169,0,0,none,0.0
CUST001170,1,1,home,594000.0
CUST001171,1,1,mortgage,1001000.0
CUST001172,0,0,none,0.0
CUST001173,0,0,none,0.0
CUST001174,0,0,none,0.0
CUST001175,0,0,none,0.0
CUST001176,0,0,none,0.0
CUST001177,1,1,home,609000.0
CUST001178,1,1,home,433000.0
CUST001179,1,0,mortgage,4720000.0
CUST001180,0,0,none,0.0
CUST001181,0,0,none,0.0
CUST001182,1,0,home,413000.0
CUST001183,0,0,none,0.0
CUST001184,1,1,home,349000.0
CUST001185,0,0,none,0.0
CUST001186,0,0,none,0.0
CUST001187,0,0,none,0.0
CUST001188,0,0,none,0.0
CUST001189,1,1,mortgage,1599000.0
CUST001190,0,0,none,0.0
CUST001191,1,0,home,586000.0
CUST001192,0,0,none,0.0
CUST001193,0,0,none,0.0
CUST001194,0,0,none,0.0
CUST001195,0,0,none,0.0
CUST001196,1,0,auto,2899000.0
CUST001197,0,0,none,0.0
CUST001198,0,0,none,0.0
CUST001199,1,1,auto,646000.0
CUST001200,1,1,personal,908000.0
CUST001201,0,0,none,0.0
CUST001202,1,1,home,1418000.0
CUST001203,1,1,auto,526000.0
CUST001204,1,1,home,1980000.0
CUST001205,0,0,none,0.0
CUST001206,0,0,none,0.0
CUST001207,1,1,mortgage,793000.0
CUST001208,0,0,none,0.0
CUST001209,1,1,personal,999000.0
CUST001210,1,1,mortgage,875000.0
CUST001211,1,1,home,604000.0
CUST001212,1,1,auto,1357000.0
CUST001213,0,0,none,0.0
CUST001214,0,0,none,0.0
CUST001215,0,0,none,0.0
CUST001216,1,1,auto,884000.0
CUST001217,1,0,personal,1606000.0
CUST001218,0,0,none,0.0
CUST001219,1,0,personal,414000.0
CUST001220,1,1,home,663000.0
CUST001221,0,0,none,0.0
CUST001222,1,0,auto,1571000.0
CUST001223,1,1,auto,1242000.0
CUST001224,1,1,personal,2085000.0
CUST001225,0,0,none,0.0
CUST001226,0,0,none,0.0
CUST001227,0,0,none,0.0
CUST001228,0,0,none,0.0
CUST001229,1,1,mortgage,1530000.0
CUST001230,1,1,home,682000.0
CUST001231,1,1,home,1489000.0
CUST001232,1,0,mortgage,520000.0
CUST001233,0,0,none,0.0
CUST001234,0,0,none,0.0
CUST001235,0,0,none,0.0
CUST001236,0,0,none,0.0
CUST001237,0,0,none,0.0
CUST001238,0,0,none,0.0
CUST001239,1,0,auto,2102000.0
CUST001240,0,0,none,0.0
CUST001241,0,0,none,0.0
CUST001242,0,0,none,0.0
CUST001243,0,0,none,0.0
CUST001244,1,0,personal,353000.0
CUST001245,0,0,none,0.0
CUST001246,0,0,none,0.0
CUST001247,0,0,none,0.0
CUST001248,1,0,mortgage,1454000.0
CUST001249,0,0,none,0.0
CUST001250,0,0,none,0.0
CUST001251,1,1,home,850000.0
CUST001252,0,0,none,0.0
CUST001253,1,1,auto,432000.0
CUST001254,0,0,none,0.0
CUST001255,1,1,mortgage,3865000.0
CUST001256,0,0,none,0.0
CUST001257,0,0,none,0.0
CUST001258,0,0,none,0.0
CUST001259,1,1,personal,673000.0
CUST001260,0,0,none,0.0
CUST001261,1,1,mortgage,1653000.0
CUST001262,1,1,home,889000.0
CUST001263,0,0,none,0.0
CUST001264,0,0,none,0.0
CUST001265,0,0,none,0.0
CUST001266,0,0,none,0.0
CUST001267,1,1,mortgage,884000.0
CUST001268,0,0,none,0.0
CUST001269,1,1,home,977000.0
CUST001270,0,0,none,0.0
CUST001271,1,1,auto,1524000.0
CUST001272,0,0,none,0.0
CUST001273,0,0,none,0.0
CUST001274,0,0,none,0.0
CUST001275,1,1,mortgage,914000.0
CUST001276,0,0,none,0.0
CUST001277,0,0,none,0.0
CUST001278,0,0,none,0.0
CUST001279,1,0,auto,315000.0
CUST001280,0,0,none,0.0
CUST001281,0,0,none,0.0
CUST001282,1,1,home,779000.0
CUST001283,0,0,none,0.0
CUST001284,1,1,mortgage,4711000.0
CUST001285,1,0,home,265000.0
CUST001286,0,0,none,0.0
CUST001287,0,0,none,0.0
CUST001288,0,0,none,0.0
CUST001289,0,0,none,0.0
CUST001290,0,0,none,0.0
CUST001291,1,1,personal,1309000.0
CUST001292,1,1,personal,488000.0
CUST001293,0,0,none,0.0
CUST001294,1,1,personal,442000.0
CUST001295,0,0,none,0.0
CUST001296,1,1,auto,930000.0
CUST001297,0,0,none,0.0
CUST001298,0,0,none,0.0
CUST001299,0,0,none,0.0
CUST001300,1,1,mortgage,888000.0
CUST001301,0,0,none,0.0
CUST001302,0,0,none,0.0
CUST001303,1,1,home,1507000.0
CUST001304,0,0,none,0.0
CUST001305,1,0,auto,452000.0
CUST001306,0,0,none,0.0
CUST001307,0,0,none,0.0
CUST001308,1,1,mortgage,1731000.0
CUST001309,0,0,none,0.0
CUST001310,0,0,none,0.0
CUST001311,0,0,none,0.0
CUST001312,1,1,home,753000.0
CUST001313,1,0,personal,687000.0
CUST001314,1,1,personal,388000.0
CUST001315,1,1,personal,665000.0
CUST001316,0,0,none,0.0
CUST001317,0,0,none,0.0
CUST001318,0,0,none,0.0
CUST001319,0,0,none,0.0
CUST001320,0,0,none,0.0
CUST001321,0,0,none,0.0
CUST001322,0,0,none,0.0
CUST001323,0,0,none,0.0
CUST001324,1,1,home,1625000.0
CUST001325,1,1,mortgage,915000.0
CUST001326,1,1,personal,845000.0
CUST001327,1,1,personal,3212000.0
CUST001328,0,0,none,0.0
CUST001329,1,1,home,1307000.0
CUST001330,0,0,none,0.0
CUST001331,1,0,mortgage,1291000.0
CUST001332,0,0,none,0.0
CUST001333,0,0,none,0.0
CUST001334,0,0,none,0.0
CUST001335,0,0,none,0.0
CUST001336,0,0,none,0.0
CUST001337,1,0,auto,728000.0
CUST001338,0,0,none,0.0
CUST001339,0,0,none,0.0
CUST001340,0,0,none,0.0
CUST001341,0,0,none,0.0
CUST001342,0,0,none,0.0
CUST001343,0,0,none,0.0
CUST001344,0,0,none,0.0
CUST001345,0,0,none,0.0
CUST001346,0,0,none,0.0
CUST001347,1,0,auto,5740000.0
CUST001348,0,0,none,0.0
CUST001349,1,0,home,297000.0
CUST001350,0,0,none,0.0
CUST001351,1,0,auto,1434000.0
CUST001352,1,1,mortgage,783000.0
CUST001353,1,0,home,624000.0
CUST001354,1,0,personal,2052000.0
CUST001355,1,0,mortgage,3232000.0
CUST001356,1,0,home,581000.0
CUST001357,1,1,auto,1263000.0
CUST001358,0,0,none,0.0
CUST001359,1,1,auto,272000.0
CUST001360,0,0,none,0.0
CUST001361,1,1,home,1097000.0
CUST001362,0,0,none,0.0
CUST001363,1,0,home,821000.0
CUST001364,1,1,home,724000.0
CUST001365,0,0,none,0.0
CUST001366,0,0,none,0.0
CUST001367,0,0,none,0.0
CUST001368,0,0,none,0.0
CUST001369,0,0,none,0.0
CUST001370,1,1,mortgage,514000.0
CUST001371,0,0,none,0.0
CUST001372,0,0,none,0.0
CUST001373,0,0,none,0.0
CUST001374,0,0,none,0.0
CUST001375,1,1,personal,1641000.0
CUST001376,1,1,personal,719000.0
CUST001377,0,0,none,0.0
CUST001378,1,1,home,1449000.0
CUST001379,0,0,none,0.0
CUST001380,1,1,mortgage,690000.0
CUST001381,0,0,none,0.0
CUST001382,0,0,none,0.0
CUST001383,1,1,personal,904000.0
CUST001384,1,1,auto,634000.0
CUST001385,0,0,none,0.0
CUST001386,0,0,none,0.0
CUST001387,0,0,none,0.0
CUST001388,0,0,none,0.0
CUST001389,1,1,personal,1434000.0
CUST001390,0,0,none,0.0
CUST001391,0,0,none,0.0
CUST001392,0,0,none,0.0
CUST001393,0,0,none,0.0
CUST001394,1,1,mortgage,1928000.0
CUST001395,1,1,personal,826000.0
CUST001396,1,1,mortgage,419000.0
CUST001397,1,1,home,1233000.0
CUST001398,1,0,home,1404000.0
CUST001399,0,0,none,0.0
CUST001400,0,0,none,0.0
CUST001401,1,1,personal,1103000.0
CUST001402,0,0,none,0.0
CUST001403,1,1,mortgage,2091000.0
CUST001404,0,0,none,0.0
CUST001405,0,0,none,0.0
CUST001406,0,0,none,0.0
CUST001407,0,0,none,0.0
CUST001408,1,1,home,715000.0
CUST001409,1,1,personal,574000.0
CUST001410,0,0,none,0.0
CUST001411,0,0,none,0.0
CUST001412,1,1,personal,1004000.0
CUST001413,1,1,personal,2958000.0
CUST001414,0,0,none,0.0
CUST001415,0,0,none,0.0
CUST001416,0,0,none,0.0
CUST001417,0,0,none,0.0
CUST001418,1,0,personal,764000.0
CUST001419,0,0,none,0.0
CUST001420,1,1,mortgage,406000.0
CUST001421,0,0,none,0.0
CUST001422,0,0,none,0.0
CUST001423,0,0,none,0.0
CUST001424,0,0,none,0.0
CUST001425,1,1,home,767000.0
CUST001426,1,1,auto,851000.0
CUST001427,0,0,none,0.0
CUST001428,0,0,none,0.0
CUST001429,1,1,personal,419000.0
CUST001430,1,1,home,1779000.0
CUST001431,1,1,home,198000.0
CUST001432,0,0,none,0.0
CUST001433,0,0,none,0.0
CUST001434,1,1,personal,629000.0
CUST001435,0,0,none,0.0
CUST001436,1,1,home,1248000.0
CUST001437,1,1,personal,1029000.0
CUST001438,0,0,none,0.0
CUST001439,1,1,home,630000.0
CUST001440,0,0,none,0.0
CUST001441,0,0,none,0.0
CUST001442,1,1,personal,3040000.0
CUST001443,1,1,personal,3556000.0
CUST001444,0,0,none,0.0
CUST001445,0,0,none,0.0
CUST001446,0,0,none,0.0
CUST001447,1,1,home,1777000.0
CUST001448,1,1,auto,812000.0
CUST001449,1,1,auto,782000.0
CUST001450,1,0,personal,536000.0
CUST001451,0,0,none,0.0
CUST001452,0,0,none,0.0
CUST001453,1,0,auto,724000.0
CUST001454,0,0,none,0.0
CUST001455,0,0,none,0.0
CUST001456,0,0,none,0.0
CUST001457,0,0,none,0.0
CUST001458,0,0,none,0.0
CUST001459,1,1,home,1269000.0
CUST001460,0,0,none,0.0
CUST001461,0,0,none,0.0
CUST001462,0,0,none,0.0
CUST001463,0,0,none,0.0
CUST001464,0,0,none,0.0
CUST001465,0,0,none,0.0
CUST001466,1,0,auto,829000.0
CUST001467,1,0,personal,1762000.0
CUST001468,0,0,none,0.0
CUST001469,1,1,mortgage,307000.0
CUST001470,0,0,none,0.0
CUST001471,0,0,none,0.0
CUST001472,0,0,none,0.0
CUST001473,0,0,none,0.0
CUST001474,0,0,none,0.0
CUST001475,1,1,home,781000.0
CUST001476,0,0,none,0.0
CUST001477,0,0,none,0.0
CUST001478,0,0,none,0.0
CUST001479,0,0,none,0.0
CUST001480,1,1,home,426000.0
CUST001481,1,1,home,2211000.0
CUST001482,1,1,auto,773000.0
CUST001483,0,0,none,0.0
CUST001484,1,1,auto,577000.0
CUST001485,0,0,none,0.0
CUST001486,0,0,none,0.0
CUST001487,1,1,personal,446000.0
CUST001488,0,0,none,0.0
CUST001489,1,1,mortgage,2796000.0
CUST001490,0,0,none,0.0
CUST001491,0,0,none,0.0
CUST001492,0,0,none,0.0
CUST001493,0,0,none,0.0
CUST001494,0,0,none,0.0
CUST001495,0,0,none,0.0
CUST001496,0,0,none,0.0
CUST001497,0,0,none,0.0
CUST001498,0,0,none,0.0
CUST001499,1,1,auto,1281000.0
CUST001500,0,0,none,0.0
CUST001501,1,1,mortgage,653000.0
CUST001502,0,0,none,0.0
CUST001503,1,1,personal,268000.0
CUST001504,1,0,auto,841000.0
CUST001505,1,1,auto,1258000.0
CUST001506,1,1,home,1637000.0
CUST001507,0,0,none,0.0
CUST001508,1,1,mortgage,864000.0
CUST001509,0,0,none,0.0
CUST001510,0,0,none,0.0
CUST001511,0,0,none,0.0
CUST001512,1,0,auto,882000.0
CUST001513,0,0,none,0.0
CUST001514,0,0,none,0.0
CUST001515,0,0,none,0.0
CUST001516,0,0,none,0.0
CUST001517,0,0,none,0.0
CUST001518,0,0,none,0.0
CUST001519,1,1,auto,451000.0
CUST001520,0,0,none,0.0
CUST001521,0,0,none,0.0
CUST001522,0,0,none,0.0
CUST001523,0,0,none,0.0
CUST001524,0,0,none,0.0
CUST001525,0,0,none,0.0
CUST001526,1,1,home,1041000.0
CUST001527,1,1,auto,1445000.0
CUST001528,0,0,none,0.0
CUST001529,0,0,none,0.0
CUST001530,0,0,none,0.0
CUST001531,0,0,none,0.0
CUST001532,0,0,none,0.0
CUST001533,0,0,none,0.0
CUST001534,1,1,mortgage,719000.0
CUST001535,0,0,none,0.0
CUST001536,1,1,home,2164000.0
CUST001537,1,1,home,721000.0
CUST001538,1,0,home,976000.0
CUST001539,0,0,none,0.0
CUST001540,0,0,none,0.0
CUST001541,1,1,auto,1238000.0
CUST001542,0,0,none,0.0
CUST001543,0,0,none,0.0
CUST001544,0,0,none,0.0
CUST001545,0,0,none,0.0
CUST001546,1,0,personal,538000.0
CUST001547,0,0,none,0.0
CUST001548,1,1,personal,1616000.0
CUST001549,1,0,mortgage,1264000.0
CUST001550,0,0,none,0.0
CUST001551,0,0,none,0.0
CUST001552,0,0,none,0.0
CUST001553,1,1,auto,1024000.0
CUST001554,1,1,personal,1100000.0
CUST001555,1,1,personal,670000.0
CUST001556,1,1,personal,1233000.0
CUST001557,1,1,auto,335000.0
CUST001558,0,0,none,0.0
CUST001559,1,1,personal,1035000.0
CUST001560,0,0,none,0.0
CUST001561,0,0,none,0.0
CUST001562,0,0,none,0.0
CUST001563,0,0,none,0.0
CUST001564,0,0,none,0.0
CUST001565,0,0,none,0.0
CUST001566,0,0,none,0.0
CUST001567,1,1,personal,1773000.0
CUST001568,0,0,none,0.0
CUST001569,1,1,auto,242000.0
CUST001570,0,0,none,0.0
CUST001571,1,1,home,1432000.0
CUST001572,0,0,none,0.0
CUST001573,0,0,none,0.0
CUST001574,0,0,none,0.0
CUST001575,0,0,none,0.0
CUST001576,1,1,home,810000.0
CUST001577,1,1,home,871000.0
CUST001578,0,0,none,0.0
CUST001579,1,1,home,658000.0
CUST001580,0,0,none,0.0
CUST001581,0,0,none,0.0
CUST001582,0,0,none,0.0
CUST001583,1,1,personal,287000.0
CUST001584,1,1,personal,977000.0
CUST001585,1,1,home,1536000.0
CUST001586,1,1,mortgage,1729000.0
CUST001587,0,0,none,0.0
CUST001588,1,1,auto,1647000.0
CUST001589,0,0,none,0.0
CUST001590,0,0,none,0.0
CUST001591,1,1,mortgage,667000.0
CUST001592,1,1,mortgage,1606000.0
CUST001593,0,0,none,0.0
CUST001594,1,1,personal,326000.0
CUST001595,0,0,none,0.0
CUST001596,0,0,none,0.0
CUST001597,1,1,personal,1554000.0
CUST001598,1,1,mortgage,853000.0
CUST001599,0,0,none,0.0
CUST001600,1,1,auto,1564000.0
CUST001601,0,0,none,0.0
CUST001602,0,0,none,0.0
CUST001603,1,0,auto,554000.0
CUST001604,0,0,none,0.0
CUST001605,1,1,mortgage,1533000.0
CUST001606,0,0,none,0.0
CUST001607,0,0,none,0.0
CUST001608,0,0,none,0.0
CUST001609,0,0,none,0.0
CUST001610,0,0,none,0.0
CUST001611,1,1,mortgage,1216000.0
CUST001612,0,0,none,0.0
CUST001613,0,0,none,0.0
CUST001614,1,1,personal,909000.0
CUST001615,0,0,none,0.0
CUST001616,1,1,personal,772000.0
CUST001617,1,1,auto,394000.0
CUST001618,1,1,personal,1220000.0
CUST001619,0,0,none,0.0
CUST001620,1,1,home,1556000.0
CUST001621,0,0,none,0.0
CUST001622,0,0,none,0.0
CUST001623,0,0,none,0.0
CUST001624,0,0,none,0.0
CUST001625,0,0,none,0.0
CUST001626,1,1,auto,666000.0
CUST001627,0,0,none,0.0
CUST001628,1,1,mortgage,2048000.0
CUST001629,0,0,none,0.0
CUST001630,0,0,none,0.0
CUST001631,1,1,auto,1305000.0
CUST001632,0,0,none,0.0
CUST001633,1,0,mortgage,2037000.0
CUST001634,1,1,mortgage,875000.0
CUST001635,0,0,none,0.0
CUST001636,1,1,personal,1052000.0
